eye_tracker,frame,trial_condition,segment,target_x,target_y,gaze_ori_l_x,gaze_ori_l_y,gaze_ori_l_z,gaze_dir_l_x,gaze_dir_l_y,gaze_dir_l_z,gaze_ori_r_x,gaze_ori_r_y,gaze_ori_r_z,gaze_dir_r_x,gaze_dir_r_y,gaze_dir_r_z,gaze_pos_vid_x,gaze_pos_vid_y,L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],gaze_target_angle
SMI ETG,1587,constricted,4,642,545,31.914,0.712,-20.512,-0.0305,-0.2299,0.9727,-30.922,3.121,-21.583,0.0098,-0.2307,0.973,648.49,558.11,620.52,416.07,666.0,420.24,0.7371868892299164
SMI ETG,1588,constricted,4,642,545,31.914,0.712,-20.512,-0.0319,-0.2276,0.9732,-30.922,3.121,-21.584,0.0098,-0.2312,0.9729,649.33,557.55,622.13,413.38,666.08,420.88,0.7324987726929314
SMI ETG,1589,constricted,4,642,545,31.914,0.712,-20.512,-0.0319,-0.228,0.9731,-30.922,3.121,-21.584,0.0093,-0.2312,0.9729,649.64,557.62,622.16,413.88,666.67,420.86,0.7435286144686613
SMI ETG,1590,constricted,4,643,545,31.914,0.712,-20.512,-0.0317,-0.2291,0.9729,-30.922,3.121,-21.584,0.0097,-0.232,0.9727,649.24,558.8,621.93,415.12,666.1,421.82,0.7631488247441336
SMI ETG,1590,constricted,4,643,545,31.914,0.712,-20.512,-0.0314,-0.2298,0.9727,-30.922,3.121,-21.584,0.0097,-0.2312,0.9729,649.07,558.59,621.55,416.04,666.14,420.78,0.749991753652091
SMI ETG,1591,constricted,4,642,545,31.914,0.712,-20.512,-0.0319,-0.2281,0.9731,-30.922,3.122,-21.584,0.0097,-0.2308,0.973,649.39,557.51,622.21,413.92,666.13,420.32,0.7322982741580403
SMI ETG,1592,constricted,4,643,546,31.914,0.712,-20.512,-0.0304,-0.2297,0.9728,-30.922,3.122,-21.584,0.0092,-0.2313,0.9728,648.79,558.14,620.39,415.87,666.73,420.94,0.6777422553277641
SMI ETG,1593,constricted,4,642,546,31.914,0.712,-20.512,-0.0309,-0.2262,0.9736,-30.922,3.122,-21.585,0.0096,-0.2302,0.9731,648.85,555.72,620.89,411.68,666.31,419.63,0.5994251556943997
SMI ETG,1593,constricted,4,642,546,31.914,0.712,-20.512,-0.0303,-0.2279,0.9732,-30.922,3.122,-21.585,0.0084,-0.2317,0.9728,649.23,557.06,620.28,413.69,667.7,421.38,0.6659942006078274
SMI ETG,1594,constricted,4,643,545,31.914,0.712,-20.512,-0.0307,-0.2249,0.9739,-30.922,3.122,-21.585,0.0088,-0.2324,0.9726,649.22,556.29,620.74,410.16,667.19,422.26,0.6496625262072919
SMI ETG,1595,constricted,4,643,545,31.914,0.712,-20.512,-0.0321,-0.2236,0.9742,-30.922,3.122,-21.585,0.009,-0.2322,0.9726,649.9,555.95,622.33,408.65,666.99,421.96,0.6523755327301098
SMI ETG,1596,constricted,4,643,545,31.914,0.712,-20.512,-0.0296,-0.2289,0.973,-30.922,3.123,-21.585,0.01,-0.2339,0.9722,647.85,559.37,619.42,414.92,665.75,424.06,0.7641279602942236
SMI ETG,1597,constricted,4,643,545,31.914,0.712,-20.512,-0.0311,-0.2264,0.9735,-30.922,3.123,-21.585,0.0097,-0.2346,0.972,648.9,558.95,621.17,411.93,666.11,424.9,0.7631829102210252
SMI ETG,2060,constricted,6,640,546,31.899,0.813,-20.593,-0.0242,-0.2302,0.9729,-30.924,3.236,-21.663,0.0143,-0.2252,0.9742,642.27,554.66,613.1,416.39,660.75,413.61,0.4511596133592766
SMI ETG,2060,constricted,6,640,546,31.899,0.813,-20.593,-0.0247,-0.2287,0.9732,-30.924,3.236,-21.663,0.0151,-0.2252,0.9742,642.08,554.03,613.61,414.6,659.85,413.67,0.4180363339909244
SMI ETG,2061,constricted,6,640,546,31.899,0.813,-20.593,-0.024,-0.2291,0.9731,-30.924,3.236,-21.663,0.0144,-0.2249,0.9743,642.1,553.71,612.82,415.11,660.67,413.21,0.4027194908138358
SMI ETG,2062,constricted,6,640,546,31.899,0.813,-20.593,-0.0251,-0.2281,0.9733,-30.924,3.236,-21.663,0.015,-0.2256,0.9741,642.39,553.99,614.15,413.93,659.92,414.11,0.42030562116153536
SMI ETG,2063,constricted,6,640,546,31.899,0.813,-20.593,-0.0247,-0.2284,0.9733,-30.924,3.236,-21.663,0.0141,-0.2271,0.9738,642.67,554.56,613.68,414.23,660.95,415.83,0.4518923330042988
SMI ETG,2064,constricted,6,640,546,31.899,0.813,-20.593,-0.0228,-0.2282,0.9733,-30.924,3.236,-21.663,0.0158,-0.2258,0.9741,640.6,553.69,611.39,414.07,659.01,414.34,0.3887033896899185
SMI ETG,2065,constricted,6,640,545,31.899,0.813,-20.593,-0.024,-0.227,0.9736,-30.925,3.236,-21.663,0.0143,-0.227,0.9738,642.17,553.51,612.8,412.62,660.78,415.74,0.44262733379728586
SMI ETG,2066,constricted,6,640,545,31.899,0.813,-20.593,-0.0236,-0.225,0.9741,-30.925,3.237,-21.664,0.0137,-0.2259,0.9741,642.24,551.35,612.28,410.17,661.42,414.46,0.3394314949408206
SMI ETG,2066,constricted,6,640,545,31.899,0.813,-20.593,-0.0231,-0.2294,0.9731,-30.925,3.237,-21.664,0.0136,-0.2269,0.9738,642.06,554.51,611.79,415.49,661.58,415.65,0.49038116942391996
SMI ETG,2067,constricted,6,641,546,31.899,0.813,-20.593,-0.0224,-0.2243,0.9743,-30.925,3.237,-21.664,0.0141,-0.2238,0.9745,641.35,549.45,610.89,409.36,661.0,411.92,0.17478885473416098
SMI ETG,2068,constricted,6,641,546,31.899,0.813,-20.593,-0.0226,-0.2243,0.9743,-30.925,3.237,-21.664,0.0126,-0.2242,0.9745,642.28,549.34,611.06,409.45,662.71,412.42,0.18032010102632937
SMI ETG,2069,constricted,6,641,546,31.899,0.813,-20.593,-0.0217,-0.2299,0.973,-30.925,3.237,-21.664,0.0137,-0.2252,0.9742,641.19,553.54,610.1,416.03,661.5,413.67,0.3800888540236372
SMI ETG,2069,constricted,6,641,546,31.899,0.813,-20.593,-0.0211,-0.2277,0.9735,-30.925,3.237,-21.664,0.0138,-0.2256,0.9741,640.8,552.11,609.38,413.41,661.37,414.08,0.30809790297172773
SMI ETG,2070,constricted,6,641,545,31.899,0.813,-20.593,-0.023,-0.2224,0.9747,-30.925,3.237,-21.664,0.0135,-0.2247,0.9743,642.02,548.85,611.57,407.08,661.66,412.96,0.20078229292403868
SMI ETG,2071,constricted,6,641,545,31.899,0.813,-20.593,-0.0211,-0.2293,0.9731,-30.925,3.238,-21.664,0.0133,-0.223,0.9747,641.03,551.74,609.38,415.33,661.91,410.93,0.3397082918738865
SMI ETG,2072,constricted,6,640,545,31.899,0.813,-20.593,-0.0206,-0.2228,0.9747,-30.925,3.238,-21.664,0.0144,-0.2219,0.975,640.09,547.06,608.72,407.62,660.58,409.72,0.10395099049811735
SMI ETG,2072,constricted,6,640,545,31.899,0.813,-20.593,-0.0218,-0.2288,0.9732,-30.925,3.238,-21.665,0.0159,-0.2234,0.9746,639.95,552.56,610.26,414.7,658.85,411.49,0.3810269724637878
SMI ETG,2073,constricted,6,640,545,31.899,0.813,-20.593,-0.0213,-0.2248,0.9742,-30.925,3.238,-21.665,0.017,-0.2228,0.9747,639.01,549.79,609.56,410.01,657.59,410.81,0.24657489171270647
SMI ETG,2074,constricted,6,640,546,31.899,0.813,-20.593,-0.0218,-0.2235,0.9745,-30.925,3.238,-21.665,0.017,-0.2223,0.9748,639.34,548.83,610.2,408.43,657.61,410.2,0.1464963661500568
SMI ETG,2075,constricted,6,640,546,31.899,0.813,-20.593,-0.0218,-0.2266,0.9737,-30.925,3.238,-21.665,0.0147,-0.2215,0.9751,640.61,549.77,610.15,412.17,660.28,409.23,0.19249864546925138
SMI ETG,2076,constricted,6,640,546,31.899,0.813,-20.593,-0.0223,-0.2278,0.9735,-30.925,3.238,-21.665,0.0159,-0.2223,0.9749,640.22,551.44,610.83,413.5,658.84,410.11,0.27439720718970767
SMI ETG,2077,constricted,6,640,546,31.899,0.813,-20.593,-0.0221,-0.2284,0.9733,-30.925,3.239,-21.665,0.016,-0.2226,0.9748,640.05,551.97,610.53,414.24,658.79,410.5,0.3008875183595961
SMI ETG,2077,constricted,6,640,546,31.899,0.813,-20.593,-0.0224,-0.2273,0.9736,-30.925,3.239,-21.665,0.0169,-0.222,0.9749,639.72,551.27,610.91,412.94,657.74,409.77,0.26598654632826624
SMI ETG,2078,constricted,6,640,546,31.899,0.813,-20.593,-0.0209,-0.2237,0.9744,-30.925,3.239,-21.665,0.0171,-0.2212,0.9751,638.69,548.12,609.06,408.74,657.43,408.85,0.12569024015020305
SMI ETG,2079,constricted,6,639,545,31.899,0.813,-20.593,-0.0206,-0.2304,0.9729,-30.925,3.239,-21.666,0.0189,-0.2215,0.975,637.48,553.36,608.78,416.66,655.36,409.25,0.4282574537604524
SMI ETG,2080,constricted,6,639,545,31.899,0.813,-20.593,-0.0247,-0.2225,0.9746,-30.925,3.239,-21.666,0.0182,-0.2207,0.9752,640.22,548.52,613.57,407.22,656.1,408.27,0.18782665097492326
SMI ETG,2081,constricted,6,639,545,31.899,0.813,-20.593,-0.0244,-0.22,0.9752,-30.925,3.239,-21.666,0.0185,-0.2222,0.9748,639.89,547.81,613.12,404.22,655.83,409.99,0.14861115446470613
SMI ETG,2082,constricted,6,642,548,31.899,0.813,-20.593,-0.0237,-0.2226,0.9746,-30.925,3.239,-21.666,0.0179,-0.2207,0.9752,639.87,548.21,612.43,407.41,656.51,408.25,0.1080755055694806
SMI ETG,2083,constricted,6,642,548,31.899,0.813,-20.593,-0.0228,-0.2223,0.9747,-30.925,3.24,-21.666,0.019,-0.2209,0.9751,638.7,548.16,611.34,407.03,655.21,408.46,0.16682967923477804
SMI ETG,2083,constricted,6,642,548,31.899,0.813,-20.593,-0.0221,-0.2237,0.9744,-30.925,3.24,-21.666,0.019,-0.2234,0.9745,638.28,550.26,610.47,408.65,655.2,411.53,0.21968132008557073
SMI ETG,2084,constricted,6,639,545,31.899,0.813,-20.593,-0.0225,-0.2255,0.974,-30.925,3.24,-21.666,0.0178,-0.2231,0.9746,639.22,550.92,610.98,410.78,656.62,411.07,0.29859524405244814
SMI ETG,2085,constricted,6,639,545,31.899,0.813,-20.593,-0.0242,-0.2214,0.9749,-30.925,3.24,-21.667,0.0196,-0.2246,0.9743,639.13,550.48,612.98,405.99,654.45,412.91,0.2762957950233433
SMI ETG,2085,constricted,6,639,545,31.899,0.813,-20.593,-0.0215,-0.2277,0.9735,-30.925,3.24,-21.667,0.0151,-0.2258,0.9741,640.27,552.74,609.85,413.41,659.84,414.35,0.39531374409381864
SMI ETG,2086,constricted,6,642,548,31.899,0.813,-20.593,-0.0205,-0.2244,0.9743,-30.925,3.24,-21.667,0.0171,-0.224,0.9744,638.45,549.97,608.57,409.49,657.39,412.21,0.20492224432909614
SMI ETG,2087,constricted,6,643,549,31.899,0.813,-20.593,-0.021,-0.2299,0.973,-30.925,3.24,-21.667,0.0177,-0.2247,0.9743,638.42,554.28,609.24,416.08,656.75,413.04,0.3525006021536406
SMI ETG,2087,constricted,6,643,549,31.899,0.813,-20.593,-0.0219,-0.2212,0.975,-30.925,3.241,-21.667,0.0172,-0.2242,0.9744,639.24,548.68,610.21,405.71,657.36,412.45,0.19053298238849561
SMI ETG,2088,constricted,6,639,545,31.899,0.813,-20.593,-0.0199,-0.2224,0.9748,-30.925,3.241,-21.667,0.0171,-0.223,0.9747,638.14,547.97,607.88,407.11,657.44,410.94,0.15589653680853313
SMI ETG,2089,constricted,6,639,545,31.899,0.813,-20.593,-0.0211,-0.2224,0.9747,-30.925,3.241,-21.667,0.0182,-0.2233,0.9746,638.17,548.85,609.27,407.09,656.14,411.37,0.19855256465825777
SMI ETG,2090,constricted,6,639,545,31.899,0.813,-20.593,-0.0197,-0.2244,0.9743,-30.925,3.241,-21.667,0.0158,-0.2227,0.9748,638.79,548.63,607.64,409.53,659.0,410.69,0.18329516955777933
SMI ETG,2091,constricted,6,639,545,31.899,0.813,-20.593,-0.0224,-0.2246,0.9742,-30.925,3.241,-21.668,0.0172,-0.2223,0.9748,639.53,549.75,610.89,409.72,657.34,410.2,0.2409202800556665
SMI ETG,2092,constricted,6,639,545,31.899,0.813,-20.593,-0.0234,-0.2209,0.975,-30.925,3.241,-21.668,0.0185,-0.2216,0.975,639.35,547.73,612.02,405.33,655.85,409.34,0.138753322540474
SMI ETG,2092,constricted,6,639,545,31.899,0.813,-20.593,-0.022,-0.2257,0.9739,-30.925,3.241,-21.668,0.0183,-0.2211,0.9751,638.63,550.11,610.44,411.11,655.99,408.77,0.2582520720910332
SMI ETG,2093,constricted,6,639,545,31.899,0.813,-20.593,-0.0213,-0.224,0.9744,-30.925,3.241,-21.668,0.0182,-0.2209,0.9751,638.31,548.55,609.54,409.01,656.19,408.51,0.1823185053505925
SMI ETG,2094,constricted,6,639,545,31.899,0.813,-20.593,-0.0215,-0.2229,0.9746,-30.925,3.242,-21.668,0.0187,-0.2217,0.9749,638.09,548.55,609.76,407.76,655.53,409.48,0.18476444732988304
SMI ETG,2095,constricted,6,639,545,31.899,0.813,-20.593,-0.0256,-0.2233,0.9744,-30.925,3.242,-21.668,0.0163,-0.2214,0.9751,641.87,549.07,614.6,408.21,658.42,409.03,0.2511690087255993
SMI ETG,2096,constricted,6,639,545,31.899,0.813,-20.593,-0.0225,-0.2207,0.9751,-30.925,3.242,-21.668,0.0187,-0.2216,0.975,638.68,547.45,610.9,405.16,655.59,409.38,0.12456532677798579
SMI ETG,2096,constricted,6,639,545,31.899,0.813,-20.593,-0.0208,-0.2213,0.975,-30.925,3.242,-21.668,0.0179,-0.2208,0.9752,638.2,546.55,608.97,405.8,656.5,408.36,0.08797217031553987
SMI ETG,2097,constricted,6,639,545,31.899,0.813,-20.593,-0.0209,-0.2235,0.9745,-30.925,3.242,-21.669,0.0184,-0.2205,0.9752,637.94,547.92,609.08,408.39,655.9,407.97,0.15663599147161503
SMI ETG,2098,constricted,6,639,545,31.899,0.813,-20.593,-0.0185,-0.2251,0.9742,-30.925,3.242,-21.669,0.019,-0.2233,0.9746,636.25,550.02,606.31,410.4,655.19,411.34,0.28864163167773327
SMI ETG,2099,constricted,6,639,545,31.899,0.813,-20.593,-0.0196,-0.2214,0.975,-30.925,3.242,-21.669,0.0193,-0.2251,0.9742,636.72,549.28,607.57,405.93,654.85,413.44,0.24454928202965148
SMI ETG,2100,constricted,6,639,545,31.899,0.813,-20.593,-0.0212,-0.2271,0.9736,-30.925,3.243,-21.669,0.0188,-0.2236,0.9745,637.86,552.2,609.46,412.73,655.38,411.72,0.3674227963959283
SMI ETG,2100,constricted,6,639,545,31.899,0.813,-20.593,-0.0211,-0.2236,0.9744,-30.925,3.243,-21.669,0.02,-0.2241,0.9744,637.14,550.64,609.35,408.61,653.99,412.31,0.29939880590554985
SMI ETG,2101,constricted,6,639,545,31.899,0.813,-20.593,-0.0208,-0.2276,0.9735,-30.925,3.243,-21.669,0.0183,-0.2239,0.9744,637.97,552.44,609.01,413.33,656.04,412.12,0.3785662373769224
SMI ETG,2102,constricted,6,639,545,31.899,0.813,-20.593,-0.0233,-0.2265,0.9737,-30.925,3.243,-21.669,0.015,-0.2284,0.9735,641.36,554.04,612.01,411.97,659.9,417.39,0.4708795780240074
SMI ETG,2103,constricted,6,642,548,31.899,0.813,-20.593,-0.0214,-0.2256,0.974,-30.925,3.243,-21.669,0.0191,-0.2284,0.9734,637.85,554.23,609.71,410.97,655.06,417.43,0.37743439662301725
SMI ETG,2104,constricted,6,639,545,31.899,0.813,-20.593,-0.0209,-0.226,0.9739,-30.925,3.243,-21.669,0.0199,-0.2273,0.9736,637.05,553.82,609.08,411.38,654.06,416.08,0.4552700504350547
SMI ETG,2104,constricted,6,639,545,31.899,0.813,-20.593,-0.019,-0.2237,0.9745,-30.925,3.243,-21.67,0.0205,-0.2279,0.9735,635.67,552.57,606.87,408.7,653.42,416.85,0.4169320838184703
SMI ETG,2105,constricted,6,639,545,31.899,0.813,-20.593,-0.0187,-0.2289,0.9733,-30.925,3.243,-21.67,0.0198,-0.227,0.9737,635.88,554.78,606.59,414.82,654.16,415.8,0.5174114872436061
SMI ETG,2106,constricted,6,639,545,31.899,0.813,-20.593,-0.0161,-0.2312,0.9728,-30.925,3.244,-21.67,0.0205,-0.2288,0.9733,633.99,556.7,603.48,417.66,653.38,417.95,0.6415005771824164
SMI ETG,2107,constricted,6,639,545,31.899,0.813,-20.593,-0.0192,-0.2284,0.9734,-30.925,3.244,-21.67,0.0191,-0.2287,0.9733,636.56,555.38,607.13,414.26,655.0,417.81,0.5373802406508035
SMI ETG,2108,constricted,6,639,545,31.899,0.813,-20.593,-0.021,-0.2324,0.9724,-30.925,3.244,-21.67,0.0175,-0.2274,0.9736,638.6,557.31,609.36,419.02,656.99,416.29,0.6205845025054781
SMI ETG,2108,constricted,6,639,545,31.899,0.813,-20.593,-0.0199,-0.2297,0.9731,-30.925,3.244,-21.67,0.0161,-0.2282,0.9735,638.78,555.2,608.04,415.82,658.6,417.21,0.5141201353092045
SMI ETG,2109,constricted,6,639,546,31.899,0.813,-20.593,-0.0206,-0.2273,0.9736,-30.925,3.244,-21.67,0.0185,-0.2275,0.9736,637.72,554.23,608.8,412.93,655.71,416.35,0.41973631480026824
SMI ETG,2110,constricted,6,639,545,31.899,0.813,-20.593,-0.0268,-0.2264,0.9737,-30.925,3.244,-21.671,0.0164,-0.23,0.9731,642.54,556.51,616.09,411.94,658.27,419.36,0.6068497159103785
SMI ETG,2111,constricted,6,639,545,31.899,0.813,-20.593,-0.0225,-0.2297,0.973,-30.925,3.244,-21.671,0.0179,-0.2285,0.9734,639.21,556.7,611.08,415.85,656.5,417.56,0.5896325748813859
SMI ETG,2112,constricted,6,639,545,31.899,0.813,-20.593,-0.0239,-0.2277,0.9734,-30.925,3.245,-21.671,0.0168,-0.229,0.9733,640.62,555.87,612.72,413.44,657.73,418.14,0.5538026446773594
SMI ETG,2113,constricted,6,639,545,31.899,0.813,-20.593,-0.0259,-0.2251,0.974,-30.925,3.245,-21.671,0.0163,-0.2294,0.9732,642.07,555.02,615.0,410.29,658.39,418.56,0.5281612558996873
SMI ETG,2114,constricted,6,638,545,31.899,0.813,-20.593,-0.026,-0.2196,0.9753,-30.925,3.245,-21.671,0.0147,-0.2286,0.9734,643.04,551.29,615.04,403.79,660.27,417.65,0.40650650256303583
SMI ETG,2114,constricted,6,638,545,31.899,0.813,-20.593,-0.0232,-0.2244,0.9742,-30.925,3.245,-21.671,0.0153,-0.2285,0.9734,641.07,552.98,611.79,409.46,659.52,417.51,0.43099768458296334
SMI ETG,2115,constricted,6,639,545,31.899,0.813,-20.593,-0.0257,-0.2185,0.9755,-30.925,3.245,-21.671,0.0146,-0.2296,0.9732,642.92,551.4,614.68,402.46,660.38,418.82,0.37842884849677433
SMI ETG,2115,constricted,6,639,545,31.899,0.813,-20.593,-0.0258,-0.2243,0.9742,-30.925,3.245,-21.671,0.0148,-0.2279,0.9736,642.9,553.15,614.91,409.36,660.16,416.77,0.4554688277005522
SMI ETG,2116,constricted,6,639,546,31.899,0.813,-20.593,-0.0246,-0.224,0.9743,-30.925,3.246,-21.672,0.015,-0.2282,0.9735,642.11,552.93,613.49,409.06,659.95,417.18,0.3828930691355331
SMI ETG,2117,constricted,6,639,546,31.899,0.813,-20.593,-0.0214,-0.2261,0.9739,-30.925,3.246,-21.672,0.016,-0.2273,0.9737,639.62,552.89,609.68,411.51,658.66,416.13,0.3486313813183911
SMI ETG,2118,constricted,6,639,546,31.899,0.813,-20.593,-0.022,-0.2224,0.9747,-30.925,3.246,-21.672,0.0161,-0.2282,0.9735,639.9,551.67,610.33,407.15,658.57,417.21,0.28934788185588634
SMI ETG,2119,constricted,6,639,546,31.899,0.813,-20.593,-0.0237,-0.2243,0.9742,-30.925,3.246,-21.672,0.0168,-0.2284,0.9734,640.48,553.44,612.36,409.35,657.77,417.39,0.3822969927574362
SMI ETG,2119,constricted,6,639,546,31.899,0.813,-20.593,-0.0216,-0.2288,0.9733,-30.925,3.246,-21.672,0.0159,-0.2304,0.973,639.84,556.35,609.93,414.7,658.87,419.84,0.5232134007641382
SMI ETG,2120,constricted,6,638,546,31.899,0.813,-20.593,-0.0201,-0.2315,0.9726,-30.925,3.246,-21.672,0.0159,-0.23,0.9731,638.98,557.34,608.3,417.91,658.76,419.36,0.5734824544365128
SMI ETG,2121,constricted,6,638,546,31.899,0.813,-20.593,-0.0216,-0.231,0.9727,-30.925,3.246,-21.672,0.0159,-0.2309,0.9729,639.81,557.95,610.0,417.33,658.77,420.34,0.6089470171290235
SMI ETG,2122,constricted,6,637,546,31.899,0.813,-20.593,-0.0207,-0.2382,0.971,-30.925,3.247,-21.673,0.0174,-0.2322,0.9725,638.4,563.56,609.01,425.89,656.97,421.89,0.8872324694294355
SMI ETG,2123,constricted,6,637,546,31.899,0.814,-20.593,-0.0209,-0.2332,0.9722,-30.925,3.247,-21.673,0.0175,-0.2312,0.9727,638.52,559.81,609.21,419.99,656.95,420.79,0.6999134692089987
SMI ETG,2124,constricted,6,637,546,31.899,0.814,-20.594,-0.0213,-0.2297,0.973,-30.925,3.247,-21.673,0.0184,-0.231,0.9728,638.21,557.97,609.64,415.87,655.86,420.53,0.6061521234983075
SMI ETG,2125,constricted,6,637,546,31.899,0.814,-20.594,-0.0194,-0.2324,0.9724,-30.925,3.247,-21.673,0.0177,-0.2305,0.9729,637.49,558.51,607.37,419.07,656.65,419.9,0.6307397867673048
SMI ETG,2125,constricted,6,637,546,31.899,0.814,-20.594,-0.0178,-0.2314,0.9727,-30.926,3.247,-21.673,0.0181,-0.2318,0.9726,636.38,558.29,605.53,417.87,656.19,421.49,0.6199684076193138
SMI ETG,2126,constricted,6,637,546,31.899,0.814,-20.594,-0.0193,-0.2401,0.9706,-30.926,3.247,-21.673,0.0177,-0.2314,0.9727,637.52,564.34,607.47,428.23,656.73,421.01,0.9240310284140906
SMI ETG,2127,constricted,6,637,546,31.899,0.814,-20.594,-0.0181,-0.2357,0.9717,-30.926,3.248,-21.673,0.0178,-0.2338,0.9721,636.75,562.1,605.98,423.01,656.52,423.8,0.8110497510835977
SMI ETG,2127,constricted,6,637,546,31.899,0.814,-20.594,-0.0177,-0.2358,0.9716,-30.926,3.248,-21.674,0.0191,-0.2341,0.972,635.72,562.59,605.42,423.09,655.0,424.23,0.8380998725719301
SMI ETG,2128,constricted,6,637,546,31.899,0.814,-20.594,-0.0193,-0.2311,0.9728,-30.926,3.248,-21.674,0.0179,-0.2324,0.9725,637.34,558.81,607.25,417.44,656.44,422.18,0.6455858925290782
SMI ETG,2129,constricted,6,637,546,31.899,0.814,-20.594,-0.0207,-0.2302,0.9729,-30.926,3.248,-21.674,0.0176,-0.2333,0.9723,638.33,559.24,608.96,416.41,656.75,423.25,0.6703733180564013
SMI ETG,2130,constricted,6,641,550,31.899,0.814,-20.594,-0.0207,-0.2329,0.9723,-30.926,3.248,-21.674,0.0177,-0.2304,0.9729,638.28,559.2,609.02,419.61,656.65,419.84,0.4833076970363098
SMI ETG,2130,constricted,6,641,550,31.899,0.814,-20.594,-0.0223,-0.2356,0.9716,-30.926,3.249,-21.674,0.0168,-0.2306,0.9729,639.76,561.31,610.95,422.85,657.79,420.05,0.573020839075797
SMI ETG,2132,constricted,6,638,546,31.899,0.814,-20.594,-0.021,-0.2297,0.973,-30.926,3.249,-21.674,0.0175,-0.2312,0.9728,638.53,557.67,609.26,415.8,656.87,420.72,0.5885705070192633
SMI ETG,2132,constricted,6,638,546,31.899,0.814,-20.594,-0.0217,-0.2282,0.9734,-30.926,3.249,-21.674,0.0174,-0.2307,0.9729,639.04,556.72,610.13,414.04,657.05,420.18,0.5426710087721617
SMI ETG,2133,constricted,6,641,549,31.899,0.814,-20.594,-0.02,-0.233,0.9723,-30.926,3.249,-21.675,0.0182,-0.2311,0.9728,637.59,559.6,608.19,419.81,656.07,420.62,0.5609884943427644
SMI ETG,2134,constricted,6,638,546,31.899,0.814,-20.594,-0.0222,-0.2289,0.9732,-30.926,3.249,-21.675,0.0181,-0.2307,0.9729,638.89,557.47,610.73,414.87,656.17,420.13,0.5796344969751192
SMI ETG,2135,constricted,6,638,546,31.899,0.814,-20.594,-0.0223,-0.2312,0.9727,-30.926,3.249,-21.675,0.0172,-0.2321,0.9726,639.52,559.4,610.87,417.61,657.32,421.79,0.6793992964447624
SMI ETG,2136,constricted,6,638,546,31.899,0.814,-20.594,-0.0203,-0.2336,0.9721,-30.926,3.25,-21.675,0.0159,-0.2304,0.973,639.15,558.98,608.57,420.48,658.86,419.8,0.6564836778263099
SMI ETG,2136,constricted,6,638,546,31.899,0.814,-20.594,-0.021,-0.2315,0.9726,-30.926,3.25,-21.675,0.0185,-0.2312,0.9727,637.98,559.06,609.27,417.94,655.78,420.81,0.6579444682774189
SMI ETG,2137,constricted,6,638,546,31.899,0.814,-20.594,-0.0248,-0.2241,0.9743,-30.926,3.25,-21.675,0.017,-0.2308,0.9729,641.03,555.33,613.69,409.11,657.56,420.26,0.4943737880826756
SMI ETG,2138,constricted,6,638,546,31.899,0.814,-20.594,-0.0204,-0.2296,0.9731,-30.926,3.25,-21.675,0.0165,-0.2314,0.9727,638.77,557.24,608.55,415.7,658.06,420.93,0.5676428130055848
SMI ETG,2139,constricted,6,638,546,31.899,0.814,-20.594,-0.0225,-0.2242,0.9743,-30.926,3.25,-21.675,0.0154,-0.2319,0.9726,640.67,555.01,611.01,409.25,659.46,421.53,0.47358772632619445
SMI ETG,2139,constricted,6,638,546,31.898,0.814,-20.594,-0.0183,-0.2325,0.9724,-30.926,3.25,-21.676,0.0162,-0.2343,0.972,637.79,560.02,606.11,419.2,658.45,424.46,0.7063483359405992
SMI ETG,2140,constricted,6,638,546,31.898,0.814,-20.594,-0.0174,-0.2278,0.9736,-30.926,3.251,-21.676,0.016,-0.2344,0.972,637.35,557.26,604.96,413.52,658.66,424.6,0.5682691011118125
SMI ETG,2142,constricted,6,637,546,31.898,0.814,-20.594,-0.0168,-0.2362,0.9716,-30.926,3.251,-21.676,0.0172,-0.2342,0.972,636.34,562.02,604.35,423.57,657.27,424.3,0.8076123722245762
SMI ETG,2142,constricted,6,637,546,31.898,0.814,-20.594,-0.0178,-0.2293,0.9732,-30.926,3.251,-21.676,0.0158,-0.2356,0.9717,637.7,558.87,605.44,415.32,658.89,425.99,0.6493401578864142
SMI ETG,2143,constricted,6,638,546,31.898,0.814,-20.594,-0.0177,-0.2297,0.9731,-30.926,3.251,-21.676,0.0174,-0.234,0.9721,636.76,558.44,605.42,415.84,657.03,424.04,0.6298502188610312
SMI ETG,2144,constricted,6,638,546,31.898,0.814,-20.594,-0.0178,-0.2381,0.9711,-30.926,3.251,-21.676,0.0169,-0.2342,0.9721,637.1,563.53,605.66,425.83,657.56,424.3,0.884076006371254
SMI ETG,2144,constricted,6,638,546,31.898,0.814,-20.594,-0.0194,-0.2297,0.9731,-30.926,3.251,-21.676,0.0162,-0.2337,0.9722,638.42,558.44,607.44,415.83,658.42,423.77,0.6270882861392916
SMI ETG,2145,constricted,6,638,546,31.898,0.815,-20.594,-0.0192,-0.2274,0.9736,-30.926,3.252,-21.677,0.0174,-0.2342,0.972,637.59,557.85,607.15,413.03,656.99,424.31,0.5973859026074526
SMI ETG,2146,constricted,6,638,546,31.898,0.815,-20.594,-0.0181,-0.2319,0.9726,-30.926,3.252,-21.677,0.0189,-0.2331,0.9723,636.12,559.7,605.94,418.47,655.26,423.01,0.696654715905886
