frame_idx	gaze_ori_l_x	gaze_ori_l_y	gaze_ori_l_z	gaze_dir_l_x	gaze_dir_l_y	gaze_dir_l_z	gaze_ori_r_x	gaze_ori_r_y	gaze_ori_r_z	gaze_dir_r_x	gaze_dir_r_y	gaze_dir_r_z	gaze_pos_vid_x	gaze_pos_vid_y	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]
821	31.93000000	0.64500000	-20.44900000	0.00210000	-0.22790000	0.97370000	-30.91400000	2.92700000	-21.46100000	0.00470000	-0.22030000	0.97540000	632.64000000	547.31000000	581.88000000	413.90000000	672.05000000	407.96000000
822	31.93000000	0.64500000	-20.44900000	0.00640000	-0.22730000	0.97380000	-30.91400000	2.92800000	-21.46100000	0.00470000	-0.21950000	0.97560000	630.49000000	539.90000000	576.83000000	413.21000000	672.11000000	407.04000000
823	31.93000000	0.64500000	-20.44900000	0.00540000	-0.22700000	0.97390000	-30.91400000	2.92800000	-21.46100000	0.00380000	-0.21970000	0.97560000	631.54000000	539.84000000	577.96000000	412.80000000	673.16000000	407.31000000
824	31.93000000	0.64500000	-20.45000000	0.00380000	-0.22700000	0.97390000	-30.91400000	2.92800000	-21.46100000	0.00400000	-0.21940000	0.97560000	632.39000000	539.67000000	579.95000000	412.88000000	672.94000000	406.90000000
824	31.93000000	0.64500000	-20.45000000	0.00460000	-0.22020000	0.97540000	-30.91400000	2.92800000	-21.46100000	0.00370000	-0.22050000	0.97540000	632.06000000	536.31000000	578.87000000	404.77000000	673.28000000	408.17000000
825	31.93000000	0.64600000	-20.45000000	0.00540000	-0.22500000	0.97440000	-30.91400000	2.92800000	-21.46100000	0.00460000	-0.22050000	0.97540000	631.09000000	539.11000000	577.92000000	410.46000000	672.25000000	408.18000000
825	31.93000000	0.64600000	-20.45000000	0.00460000	-0.22690000	0.97390000	-30.91400000	2.92800000	-21.46100000	0.00510000	-0.21880000	0.97580000	628.01000000	616.82000000	578.99000000	412.70000000	671.62000000	406.20000000
826	31.93000000	0.64600000	-20.45100000	0.00630000	-0.22500000	0.97440000	-30.91400000	2.92900000	-21.46200000	0.00520000	-0.21990000	0.97550000	630.24000000	538.74000000	576.94000000	410.43000000	671.46000000	407.45000000
827	31.93000000	0.64700000	-20.45100000	0.00580000	-0.22370000	0.97470000	-30.91400000	2.92900000	-21.46200000	0.00600000	-0.21910000	0.97570000	622.25000000	702.75000000	577.50000000	408.89000000	670.58000000	406.50000000
828	31.93000000	0.64700000	-20.45100000	0.00570000	-0.22430000	0.97450000	-30.91400000	2.92900000	-21.46200000	0.00730000	-0.21830000	0.97590000	629.11000000	543.98000000	577.63000000	409.65000000	669.02000000	405.59000000
829	31.93000000	0.64700000	-20.45100000	0.00670000	-0.22560000	0.97420000	-30.91400000	2.92900000	-21.46200000	0.00750000	-0.21690000	0.97620000	626.59000000	584.18000000	576.48000000	411.22000000	668.85000000	403.97000000
830	31.93000000	0.64700000	-20.45100000	0.00630000	-0.22590000	0.97410000	-30.91400000	2.92900000	-21.46200000	0.00770000	-0.21880000	0.97580000	628.32000000	550.18000000	576.97000000	411.57000000	668.52000000	406.16000000
830	31.93000000	0.64800000	-20.45100000	0.00610000	-0.22700000	0.97390000	-30.91400000	2.93000000	-21.46200000	0.01060000	-0.21730000	0.97610000	626.99000000	544.95000000	577.22000000	412.88000000	665.11000000	404.36000000
831	31.93000000	0.64800000	-20.45100000	0.00520000	-0.22660000	0.97400000	-30.91400000	2.93000000	-21.46200000	0.00960000	-0.21790000	0.97590000	628.10000000	543.75000000	578.20000000	412.40000000	666.27000000	405.17000000
832	31.93000000	0.64800000	-20.45200000	0.00740000	-0.22540000	0.97430000	-30.91400000	2.93000000	-21.46200000	0.01040000	-0.21660000	0.97620000	626.26000000	544.93000000	575.58000000	410.91000000	665.36000000	403.60000000
833	31.93000000	0.64800000	-20.45200000	0.00620000	-0.22890000	0.97340000	-30.91400000	2.93000000	-21.46200000	0.01120000	-0.21680000	0.97620000	626.45000000	548.64000000	577.13000000	415.09000000	664.38000000	403.86000000
834	31.93000000	0.64900000	-20.45200000	0.00780000	-0.22490000	0.97440000	-30.91400000	2.93000000	-21.46300000	0.00990000	-0.21720000	0.97610000	626.29000000	545.91000000	575.10000000	410.30000000	665.99000000	404.34000000
834	31.93000000	0.64900000	-20.45200000	0.00770000	-0.22460000	0.97440000	-30.91400000	2.93000000	-21.46300000	0.01100000	-0.21680000	0.97620000	625.90000000	541.98000000	575.30000000	410.02000000	664.64000000	403.86000000
835	31.93000000	0.64900000	-20.45200000	0.00910000	-0.22090000	0.97530000	-30.91400000	2.93100000	-21.46300000	0.01040000	-0.21650000	0.97620000	625.51000000	538.04000000	573.56000000	405.61000000	665.38000000	403.48000000
836	31.93000000	0.64900000	-20.45200000	0.00900000	-0.22600000	0.97410000	-30.91400000	2.93100000	-21.46300000	0.01220000	-0.21490000	0.97660000	624.08000000	549.05000000	573.76000000	411.72000000	663.25000000	401.58000000
837	31.93000000	0.64900000	-20.45200000	0.00960000	-0.22630000	0.97400000	-30.91400000	2.93100000	-21.46300000	0.01190000	-0.21600000	0.97630000	623.72000000	552.85000000	573.02000000	412.06000000	663.58000000	402.91000000
837	31.93000000	0.64900000	-20.45200000	0.00960000	-0.22520000	0.97430000	-30.91400000	2.93100000	-21.46300000	0.01200000	-0.21500000	0.97650000	623.76000000	550.19000000	573.06000000	410.78000000	663.46000000	401.73000000
839	31.93000000	0.64900000	-20.45200000	0.01120000	-0.22450000	0.97440000	-30.91400000	2.93100000	-21.46300000	0.01340000	-0.21470000	0.97660000	621.95000000	550.64000000	571.09000000	409.95000000	661.86000000	401.33000000
840	31.93000000	0.64900000	-20.45200000	0.01300000	-0.22250000	0.97480000	-30.91400000	2.93100000	-21.46300000	0.01380000	-0.21290000	0.97700000	617.19000000	603.81000000	568.93000000	407.55000000	661.42000000	399.14000000
840	31.93000000	0.64900000	-20.45200000	0.01080000	-0.22340000	0.97470000	-30.91400000	2.93200000	-21.46400000	0.01350000	-0.21450000	0.97660000	622.45000000	544.04000000	571.55000000	408.64000000	661.75000000	401.12000000
841	31.93000000	0.64900000	-20.45200000	0.01270000	-0.22410000	0.97450000	-30.91400000	2.93200000	-21.46400000	0.01440000	-0.21510000	0.97650000	620.37000000	552.66000000	569.33000000	409.49000000	660.67000000	401.76000000
842	31.93000000	0.64900000	-20.45200000	0.01100000	-0.22670000	0.97390000	-30.91400000	2.93200000	-21.46400000	0.01470000	-0.21430000	0.97670000	621.42000000	550.37000000	571.40000000	412.47000000	660.37000000	400.85000000
842	31.93000000	0.64900000	-20.45200000	0.01180000	-0.22470000	0.97440000	-30.91500000	2.93200000	-21.46400000	0.01390000	-0.21450000	0.97660000	621.18000000	552.59000000	570.39000000	410.13000000	661.25000000	401.11000000
843	31.93000000	0.64900000	-20.45200000	0.01330000	-0.22840000	0.97350000	-30.91500000	2.93200000	-21.46400000	0.01530000	-0.21450000	0.97660000	617.94000000	579.19000000	568.61000000	414.59000000	659.63000000	401.11000000
844	31.93000000	0.64900000	-20.45200000	0.01340000	-0.22740000	0.97370000	-30.91500000	2.93200000	-21.46400000	0.01670000	-0.21260000	0.97700000	618.14000000	560.22000000	568.49000000	413.41000000	657.97000000	398.88000000
845	31.93000000	0.64900000	-20.45200000	0.01040000	-0.22860000	0.97350000	-30.91500000	2.93200000	-21.46400000	0.01770000	-0.21470000	0.97650000	620.29000000	547.08000000	572.14000000	414.82000000	656.79000000	401.38000000
845	31.93000000	0.64900000	-20.45200000	0.01390000	-0.22560000	0.97410000	-30.91500000	2.93300000	-21.46400000	0.01770000	-0.21400000	0.97670000	618.09000000	547.26000000	567.94000000	411.28000000	656.75000000	400.52000000
846	31.93000000	0.64900000	-20.45200000	0.01420000	-0.22950000	0.97320000	-30.91500000	2.93300000	-21.46500000	0.01750000	-0.21470000	0.97650000	617.20000000	562.22000000	567.57000000	415.86000000	656.96000000	401.38000000
847	31.93000000	0.64900000	-20.45200000	0.01280000	-0.22550000	0.97420000	-30.91500000	2.93300000	-21.46500000	0.01790000	-0.21360000	0.97680000	618.77000000	544.22000000	569.26000000	411.06000000	656.48000000	400.06000000
848	31.93000000	0.64900000	-20.45200000	0.01290000	-0.22290000	0.97480000	-30.91500000	2.93300000	-21.46500000	0.01700000	-0.21340000	0.97680000	619.37000000	540.50000000	569.06000000	407.98000000	657.63000000	399.83000000
849	31.93000000	0.64900000	-20.45200000	0.01190000	-0.22610000	0.97400000	-30.91500000	2.93300000	-21.46500000	0.01880000	-0.21340000	0.97680000	618.84000000	543.58000000	570.31000000	411.79000000	655.47000000	399.78000000
850	31.93000000	0.64900000	-20.45200000	0.01320000	-0.22160000	0.97510000	-30.91500000	2.93300000	-21.46500000	0.01970000	-0.21440000	0.97660000	617.91000000	536.22000000	568.75000000	406.42000000	654.38000000	400.95000000
851	31.93000000	0.64900000	-20.45200000	0.00840000	-0.22950000	0.97330000	-30.91500000	2.93300000	-21.46500000	0.02170000	-0.21420000	0.97650000	619.22000000	545.99000000	574.53000000	415.87000000	652.05000000	400.81000000
852	31.93000000	0.64900000	-20.45200000	-0.01320000	-0.23040000	0.97300000	-30.91500000	2.93400000	-21.46500000	0.00500000	-0.22150000	0.97520000	641.38000000	547.78000000	600.03000000	416.74000000	671.80000000	409.39000000
852	31.93000000	0.64900000	-20.45200000	-0.01970000	-0.22700000	0.97370000	-30.91500000	2.93400000	-21.46500000	0.00460000	-0.22610000	0.97410000	645.32000000	548.92000000	607.70000000	412.73000000	672.20000000	414.92000000
853	31.93000000	0.64900000	-20.45200000	-0.02090000	-0.22970000	0.97310000	-30.91500000	2.93400000	-21.46600000	0.00620000	-0.22710000	0.97390000	645.06000000	551.99000000	609.15000000	415.89000000	670.27000000	416.05000000
854	31.93000000	0.64900000	-20.45200000	-0.02230000	-0.22490000	0.97410000	-30.91500000	2.93400000	-21.46600000	0.00520000	-0.22650000	0.97400000	646.45000000	548.83000000	610.74000000	410.20000000	671.48000000	415.34000000
854	31.93000000	0.64900000	-20.45200000	-0.02250000	-0.22660000	0.97370000	-30.91500000	2.93400000	-21.46600000	0.00570000	-0.22400000	0.97460000	646.26000000	548.67000000	611.00000000	412.18000000	670.88000000	412.43000000
855	31.93000000	0.64900000	-20.45200000	-0.02570000	-0.22270000	0.97450000	-30.91500000	2.93500000	-21.46600000	0.00610000	-0.22590000	0.97410000	647.90000000	548.53000000	614.78000000	407.65000000	670.43000000	414.58000000
856	31.93000000	0.64900000	-20.45200000	-0.02690000	-0.22530000	0.97390000	-30.91500000	2.93500000	-21.46600000	0.00650000	-0.22670000	0.97400000	648.35000000	550.93000000	616.18000000	410.66000000	669.99000000	415.56000000
856	31.93000000	0.64900000	-20.45200000	-0.02530000	-0.22410000	0.97420000	-30.91500000	2.93500000	-21.46600000	0.00790000	-0.22450000	0.97440000	646.59000000	548.91000000	614.30000000	409.26000000	668.27000000	413.01000000
857	31.93000000	0.64900000	-20.45200000	-0.02640000	-0.22050000	0.97500000	-30.91500000	2.93500000	-21.46600000	0.00890000	-0.22430000	0.97450000	646.64000000	547.30000000	615.53000000	404.92000000	667.12000000	412.69000000
858	31.93000000	0.64900000	-20.45200000	-0.03150000	-0.22560000	0.97370000	-30.91500000	2.93500000	-21.46700000	0.00410000	-0.22990000	0.97320000	652.37000000	553.82000000	621.59000000	411.01000000	672.80000000	419.44000000
859	31.93000000	0.64900000	-20.45200000	-0.03140000	-0.22600000	0.97360000	-30.91500000	2.93600000	-21.46700000	0.00580000	-0.22870000	0.97350000	651.32000000	553.71000000	621.46000000	411.53000000	670.80000000	417.92000000
860	31.93000000	0.64900000	-20.45200000	-0.03070000	-0.22340000	0.97430000	-30.91500000	2.93600000	-21.46700000	0.00550000	-0.22780000	0.97370000	651.13000000	551.44000000	620.70000000	408.40000000	671.14000000	416.86000000
861	31.93000000	0.64900000	-20.45200000	-0.03250000	-0.23010000	0.97260000	-30.91500000	2.93600000	-21.46700000	0.00570000	-0.22630000	0.97410000	652.02000000	555.21000000	622.89000000	416.40000000	670.87000000	415.08000000
862	31.93000000	0.64900000	-20.45200000	-0.03010000	-0.22120000	0.97480000	-30.91500000	2.93600000	-21.46700000	0.00650000	-0.22790000	0.97370000	650.17000000	550.57000000	619.94000000	405.85000000	669.92000000	417.04000000
862	31.93000000	0.64900000	-20.45200000	-0.03250000	-0.22520000	0.97380000	-30.91500000	2.93600000	-21.46700000	0.00620000	-0.22710000	0.97390000	651.76000000	552.70000000	622.82000000	410.51000000	670.36000000	416.02000000
863	31.93000000	0.64900000	-20.45200000	-0.03350000	-0.22320000	0.97420000	-30.91500000	2.93700000	-21.46700000	0.00680000	-0.22760000	0.97370000	651.95000000	552.47000000	623.98000000	408.14000000	669.56000000	416.72000000
864	31.93000000	0.64900000	-20.45200000	-0.03200000	-0.22130000	0.97470000	-30.91600000	2.93700000	-21.46700000	0.00630000	-0.22600000	0.97410000	651.40000000	549.81000000	622.20000000	405.97000000	670.20000000	414.75000000
865	31.93000000	0.64900000	-20.45200000	-0.03180000	-0.22350000	0.97420000	-30.91600000	2.93700000	-21.46800000	0.00780000	-0.22650000	0.97400000	650.43000000	551.69000000	622.00000000	408.58000000	668.43000000	415.30000000
866	31.93000000	0.64900000	-20.45200000	-0.03240000	-0.21660000	0.97570000	-30.91600000	2.93700000	-21.46800000	0.00760000	-0.22590000	0.97410000	650.83000000	547.90000000	622.54000000	400.35000000	668.66000000	414.66000000
866	31.93000000	0.64900000	-20.45200000	-0.03380000	-0.22700000	0.97330000	-30.91600000	2.93700000	-21.46800000	0.00610000	-0.22670000	0.97400000	652.58000000	553.96000000	624.42000000	412.69000000	670.45000000	415.58000000
867	31.93000000	0.64900000	-20.45200000	-0.03350000	-0.22250000	0.97440000	-30.91600000	2.93800000	-21.46800000	0.00530000	-0.22780000	0.97370000	652.84000000	551.74000000	624.01000000	407.30000000	671.34000000	416.86000000
868	31.93000000	0.64900000	-20.45200000	-0.03520000	-0.22800000	0.97300000	-30.91600000	2.93800000	-21.46800000	0.00520000	-0.22680000	0.97390000	653.84000000	554.79000000	626.00000000	413.90000000	671.44000000	415.70000000
869	31.93000000	0.64900000	-20.45200000	-0.03520000	-0.22520000	0.97370000	-30.91600000	2.93800000	-21.46800000	0.00540000	-0.22600000	0.97410000	653.74000000	552.67000000	626.00000000	410.54000000	671.23000000	414.76000000
870	31.93000000	0.64900000	-20.45200000	-0.03480000	-0.22440000	0.97390000	-30.91600000	2.93800000	-21.46800000	0.00520000	-0.22760000	0.97370000	653.61000000	553.04000000	625.51000000	409.59000000	671.43000000	416.70000000
870	31.93000000	0.64900000	-20.45200000	-0.03550000	-0.22630000	0.97340000	-30.91600000	2.93800000	-21.46900000	0.00500000	-0.22660000	0.97400000	654.19000000	553.68000000	626.39000000	411.89000000	671.75000000	415.49000000
871	31.93000000	0.64900000	-20.45200000	-0.03400000	-0.22420000	0.97400000	-30.91600000	2.93900000	-21.46900000	0.00560000	-0.22780000	0.97370000	652.92000000	552.90000000	624.57000000	409.32000000	670.96000000	416.89000000
872	31.93000000	0.64900000	-20.45200000	-0.03430000	-0.22550000	0.97360000	-30.91600000	2.93900000	-21.46900000	0.00480000	-0.22740000	0.97380000	653.55000000	553.26000000	624.91000000	410.90000000	671.91000000	416.46000000
873	31.93000000	0.64900000	-20.45200000	-0.03500000	-0.22550000	0.97360000	-30.91600000	2.93900000	-21.46900000	0.00420000	-0.22730000	0.97380000	654.31000000	553.19000000	625.77000000	410.85000000	672.60000000	416.28000000
873	31.93000000	0.64900000	-20.45200000	-0.03430000	-0.22620000	0.97350000	-30.91600000	2.93900000	-21.46900000	0.00550000	-0.22840000	0.97360000	653.22000000	554.48000000	624.98000000	411.79000000	671.16000000	417.59000000
874	31.93000000	0.64900000	-20.45200000	-0.03280000	-0.22650000	0.97350000	-30.91600000	2.93900000	-21.46900000	0.00510000	-0.22940000	0.97330000	652.57000000	554.66000000	623.22000000	412.07000000	671.59000000	418.75000000
875	31.93000000	0.64900000	-20.45200000	-0.03170000	-0.22360000	0.97420000	-30.91600000	2.94000000	-21.46900000	0.00760000	-0.23070000	0.97300000	650.47000000	554.44000000	621.88000000	408.63000000	668.61000000	420.32000000
876	31.93000000	0.64900000	-20.45200000	-0.02900000	-0.22610000	0.97370000	-30.91600000	2.94000000	-21.47000000	0.00590000	-0.22940000	0.97330000	649.88000000	553.59000000	618.70000000	411.69000000	670.61000000	418.79000000
877	31.93000000	0.64900000	-20.45200000	-0.03060000	-0.23060000	0.97260000	-30.91600000	2.94000000	-21.47000000	0.00530000	-0.23060000	0.97300000	651.17000000	557.17000000	620.68000000	416.94000000	671.30000000	420.18000000
877	31.93000000	0.64900000	-20.45200000	-0.02820000	-0.21970000	0.97520000	-30.91600000	2.94000000	-21.47000000	0.00710000	-0.23060000	0.97300000	648.70000000	551.49000000	617.60000000	404.02000000	669.22000000	420.28000000
878	31.93000000	0.64900000	-20.45200000	-0.02940000	-0.21840000	0.97540000	-30.91600000	2.94100000	-21.47000000	0.00640000	-0.22960000	0.97330000	649.81000000	550.35000000	619.07000000	402.51000000	670.01000000	419.08000000
879	31.93000000	0.64900000	-20.45200000	-0.03010000	-0.22020000	0.97500000	-30.91600000	2.94100000	-21.47000000	0.00750000	-0.22890000	0.97340000	649.59000000	551.08000000	619.93000000	404.60000000	668.74000000	418.26000000
880	31.93000000	0.64900000	-20.45200000	-0.02950000	-0.22410000	0.97410000	-30.91600000	2.94100000	-21.47000000	0.00760000	-0.23000000	0.97320000	649.20000000	553.57000000	619.28000000	409.25000000	668.62000000	419.50000000
881	31.93000000	0.64900000	-20.45200000	-0.02850000	-0.22850000	0.97310000	-30.91600000	2.94100000	-21.47000000	0.00700000	-0.22880000	0.97350000	648.95000000	554.72000000	618.10000000	414.48000000	669.33000000	418.05000000
882	31.93000000	0.64900000	-20.45200000	-0.02800000	-0.22850000	0.97310000	-30.91600000	2.94100000	-21.47100000	0.00670000	-0.22900000	0.97340000	648.84000000	554.66000000	617.54000000	414.52000000	669.65000000	418.34000000
883	31.93000000	0.64900000	-20.45200000	-0.03240000	-0.23150000	0.97230000	-30.91600000	2.94200000	-21.47100000	0.00510000	-0.23020000	0.97310000	652.34000000	558.06000000	622.79000000	418.09000000	671.60000000	419.80000000
883	31.93000000	0.64900000	-20.45200000	-0.02890000	-0.22390000	0.97420000	-30.91600000	2.94200000	-21.47100000	0.00690000	-0.22960000	0.97330000	649.25000000	552.75000000	618.49000000	408.96000000	669.50000000	419.02000000
884	31.93000000	0.64900000	-20.45200000	-0.02950000	-0.22480000	0.97400000	-30.91600000	2.94200000	-21.47100000	0.00670000	-0.23040000	0.97310000	649.76000000	553.97000000	619.29000000	410.12000000	669.73000000	420.04000000
885	31.93000000	0.64900000	-20.45200000	-0.03010000	-0.22330000	0.97430000	-30.91600000	2.94200000	-21.47100000	0.00690000	-0.22910000	0.97340000	649.93000000	552.52000000	619.89000000	408.32000000	669.50000000	418.49000000
885	31.93000000	0.64900000	-20.45200000	-0.02830000	-0.22000000	0.97510000	-30.91600000	2.94200000	-21.47100000	0.00650000	-0.22890000	0.97340000	649.13000000	550.23000000	617.82000000	404.42000000	669.89000000	418.26000000
886	31.93000000	0.64900000	-20.45200000	-0.02740000	-0.22630000	0.97370000	-30.91600000	2.94300000	-21.47100000	0.00430000	-0.23250000	0.97260000	649.87000000	554.79000000	616.76000000	411.92000000	672.48000000	422.43000000
